,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 7,Diameter,Length (M),Pack Quantity,Range,Grade,Outer Diameter,Type,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Gender,Connection Type 1,Connection Type 2,Material Type,Warranty,Weight,Connection Type
195,PR41162,Pegler VSH XPress uncoated galvanised tube 6mtr x 22mm (Per Metre),Pegler,10.92,"This Pegler Yorkshire VSH Xpress 22mm heating tube is made of 1.5mm thick galvanised carbon steel material. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress uncoated galvanised tube 6mtr x 22mm (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/69/NW-R41160_R41169_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PL14060,Tata Install Plus hot EN 10255/17-2 heavy screw/socketed 15mm tube (Per metre),Tata,13.91,"Multi-certified, this Tata Install Plus 15mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 3.2mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy screw/socketed 15mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/67/NW-L14060_L14067_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PL10143,Tata Install Plus hot EN 10255/17-2 heavy grooved ends 150mm half random tube (Per Meter),Tata,76.23,"Multi-certified, this Tata Install Plus 150mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5.4mm galvanised steel and supplied in a 32M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy grooved ends 150mm half random tube (Per Meter)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/43/NW-L10138_L10143_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PL14020,Tata Install Plus hot EN 10255/17-2 heavy plain ends 15mm tube (Per metre),Tata,13.35,"Multi-certified, this Tata Install Plus 15mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 3.2mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 15mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/30/NW-L14020_L14030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PL15072,"Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 3"" x 88.9mm (Per metre)",Geldbach,25.99,"This Geldbach SCH40 3"" seamless carbon steel pipe is designed with 88.9mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 3"" x 88.9mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/77/L15065_L15077_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PL15067,"Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 1"" x 33.4mm (Per metre)",Geldbach,6.3,"This Geldbach SCH40 1"" seamless carbon steel pipe is designed with 33.4mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 1"" x 33.4mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/77/L15065_L15077_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PL15005,Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 219.1 x 6.4mm (6 metre),Tata,67.3,"Multi-certified, this Tata Inline 265 200mm hot-finished, high frequency welded (HFW) pressure tube is designed for industrial, process and line pipe applications in specialist building and engineering projects. Generally equivalent to, and interchangeable with, comparable seamless alternatives, this 6M long tubing is made of 6.35mm thick carbon steel.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 219.1 x 6.4mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/10/NW-L15005_L15010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Complete_Solution_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Inline_265_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Tata_Tech_Support_Document.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Tata_BES6001_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Inline_InlinePlus_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PL15065,"Geldbach SCH40 HFS (ASTM/A106) seamless carbon steel pipe 1/2"" x 21.3mm (Per metre)",Geldbach,3.93,"This Geldbach SCH40 1/2"" seamless carbon steel pipe is designed with 21.3mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH40 HFS (ASTM/A106) seamless carbon steel pipe 1/2"" x 21.3mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/77/L15065_L15077_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,P508502,Yorkshire Yorkex copper tube 28mm x 3mtr Chrome,Yorkshire,55.8,"Designed for ground services, this Yorkshire Yorkex 28mm tube offers easy manipulation in half-hard condition and a comparatively light weight. Able to withstand high internal pressures, this 0.9mm thick copper tubing is suitable for use in most hot and cold water, central heating and gas installations. It is supplied in a 3M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Yorkshire Yorkex copper tube 28mm x 3mtr Chrome",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/05/NW-508501_508505_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Yorkshire_Kuterlex_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_Kuterlex_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PL14030,Tata Install Plus hot EN 10255/17-2 heavy plain ends 150mm tube (Per metre),Tata,143.09,"Multi-certified, this Tata Install Plus 150mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5.4mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 150mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/30/NW-L14020_L14030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,P529776,Pegler VSH XPress system tube 15mm x 6mtr Stainless Steel (Per Metre),Pegler,19.74,"This Pegler Yorkshire VSH Xpress 15mm heating tube is made of 1mm thick 316 stainless steel. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress system tube 15mm x 6mtr Stainless Steel (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/77/NW-529776_529777_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_316SS_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_DVGW_Certificate.pdf,,,,,,,,,,,,,,,,,,,
206,PL13268,Tubetrade M Hot 10255/17-2 Red Hvy Ss 50mm HR,Tubetrade,27.73,"Hot finished and painted in red primer, this Tubetrade 50mm S235 grade heavy carbon steel tube is suitable for use in gas or water applications. It is supplied in a 1M length and has screwed and socketed connections for secure fitting.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tubetrade M Hot 10255/17-2 Red Hvy Ss 50mm HR",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/68/L13263_L13268_wm.jpg,,,,,,,Red,N,EN 10255/EN10217-2,"Caron Steel, Grade S235",50 mm,4.5,RHSS0503.25M-P2,N,Hot-finished red primer painted,Carbon steel construction,Half random lengths,Screwed and socketed ends,Complies with EN 10255,Complies with EN 10217:2019 (part 1 and part 2),,,,,,,,,,,,,,,Screwed & Socketed,,,,,
207,PM20062,Geberit Mapress carbon steel zinc plated pipe 18mm (6 metre),Geberit,5.0,"Made of carbon steel, this Geberit Mapress 18mm system pipe is finished with a robust external zinc plating.  Fitted with press-fit x plain end connections and supplied in a 6M length, this pipe is suitable for use in technical building systems, industry and shipbuilding applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress carbon steel zinc plated pipe 18mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M20062_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_CS_System_Pipe_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PL13312,Omegaflex TracPipe coil 22mm x 30mtr,Omegaflex,14.04,"An alternative to rigid pipes, Omegaflex TracPipe 22mm gas pipe is made of stainless steel with high resistance to damage and crushing, ideal for on-site work and in industrial or commercial settings. Supplied in 30M lengths and covered in polyethylene, TracPipe incorporates flame spread and smoke density inhibitors for a two hour fire rating and suitability for fire-protected areas.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Omegaflex TracPipe coil 22mm x 30mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/12/NW-L13312_wm.jpg,,,,,,,Yellow,N,,Stainless SteelPolyethylene (PE),22 mm,0.25,FGP-SS4-22-100,N,Used predominantly from meter to appliance,"Suitable for domestic, industrial, and commercial applications","Suitable for 1st, 2nd and 3rd family gases",Bends by hand with no specialist tools,Saves up to 75% on installation time,"No threading, welding or soldering required",,22,30,,TracPipe,304L,3/4,Semi Rigid,Lightweight and easy to transport,Manufactured to withstand normal shrinkage and movement,Maximum operating pressure up to 500mbar,2 hour fire rating in continuous length (no joints),"Suitable for use in fire protected areas including protected shafts, escape corridors and lobbies",,,,,,,
209,PM15402,Geberit Mapress water pipe 108mm Stainless Steel (6 metre),Geberit,111.72,"Made of stainless steel, this Geberit Mapress 108mm pipe, supplied in 6M lengths, is part of highly effective supply system suitable for a range of uses. Offering a high molybdenum content, this 2mm thick pipe is highly resistant to corrosion and extremely durable.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress water pipe 108mm Stainless Steel (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/02/NW-M15401_M15402_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/9-/20/Geberit_Piping_Sys_Catalogue_2019-20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PV18328,Lawton Tube pair coil 1/4+3/8 with 1/2 classo 20 m,Lawton Tube,145.55,"Meeting the needs of UK building regs, this Lawton Tube 1/4 + 3/8"" with 1/2"" Class O pair coil is supplied in a 20M length. Made with a highly flexible closed cell NBR foam insulation, this coil makes installation fast and simple with no need for glue, tape or powder.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube pair coil 1/4+3/8 with 1/2 classo 20 m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/28/V18328_wm.jpg,,,,,,,Black,N,"Meets UK Building and Fire Safety Regulations, Class O tested and passed",Highly flexible Closed Cell NBR Foam insulation in 9mm & 13mm,13MM-O LAWTON PAIR 1/4 & 3/8 X 20M BLACK,13,LPC1438CO20M-13MM,N,Nitrile Butadiene Rubber (NBR) Class O rated insulation,Black colour,Suitable for air conditioning and refrigeration,Available in 20M coils,Pre-insulated for installation in less than half the time of conventional methods,Profile developed for easy splitting during installation,,,,,,,,,Meets UK Building and Fire Safety Regulations,Class O tested and passed in the UK,,,,,,,,,,
211,P508159,Lawton Tube TX PVC copper tube 28mm x 3mtr White,Lawton Tube,41.12,"Finished with a white PVC coating, this Lawton Tube TX 28mm copper tube is supplied in a length of 3M.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube TX PVC copper tube 28mm x 3mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/-7/08/508157_59-708_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PL14226,Tata Install Plus hot EN 10255/17-2 heavy plain ends 65mm half random tube (Per metre),Tata,66.48,"Multi-certified, this Tata Install Plus 65mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 4.5mm galvanised steel and supplied in a 32M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 65mm half random tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/28/NW-L14220_L14228_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PL13438,Omegaflex TracPipe gas pipe DN32 x 15mtr with 2 fastenings and tape,Omegaflex,465.85,"An alternative to rigid pipes, Omegaflex TracPipe 32mm gas pipe is made of stainless steel with high resistance to damage and crushing, ideal for on-site work and in industrial or commercial settings. Supplied in 15M lengths and covered in polyethylene, TracPipe incorporates flame spread and smoke density inhibitors for a two hour fire rating and suitability for fire-protected areas.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Omegaflex TracPipe gas pipe DN32 x 15mtr with 2 fastenings and tape",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/38/NW-L13437_L13438_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/TracPipe_TracPipeCC_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PL13439,Omegaflex TracPipe coil 28mm x 30mtr,Omegaflex,19.39,"An alternative to rigid pipes, Omegaflex TracPipe 28mm gas pipe is made of stainless steel with high resistance to damage and crushing, ideal for on-site work and in industrial or commercial settings. Supplied in 30M lengths and covered in polyethylene, TracPipe incorporates flame spread and smoke density inhibitors for a two hour fire rating and suitability for fire-protected areas.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Omegaflex TracPipe coil 28mm x 30mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/39/NW-L13439_wm.jpg,,,,,,,Yellow,N,,Stainless SteelPolyethylene (PE),28 mm,0.3,FGP-SS4-28-100,N,Used predominantly from meter to appliance,"Suitable for domestic, industrial, and commercial applications","Suitable for 1st, 2nd and 3rd family gases",Bends by hand with no specialist tools,Saves up to 75% on installation time,"No threading, welding or soldering required",,28,30,Per Metre,TracPipe,304L,1,Pipe Coil,Lightweight and easy to transport,Manufactured to withstand normal shrinkage and movement,Maximum operating pressure up to 500mbar,2 hour fire rating in continuous length (no joints),"Suitable for use in fire protected areas including protected shafts, escape corridors and lobbies",,,,,,,
215,P508464,Yorkshire Kuterlex PVC coated copper tube 22 x 1.2mm x 25mtr Yellow,Yorkshire,1501.55,"Environmentally-friendly, this Yorkshire Kuterlex 22mm tube is made of fully recyclable 1.2mm copper and PVC. Highly durable, this tube is resistant to heat, corrosion, pressure and fire, making it suitable for almost any plumbing, heating or gas installation. It is supplied in a 25M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Yorkshire Kuterlex PVC coated copper tube 22 x 1.2mm x 25mtr Yellow",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/64/NW-508463_508464_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Yorkshire_Kuterlex_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_Kuterlex_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,P529760,Pegler VSH XPress SS600 system tube 22mm x 6mtr Stainless Steel (Per Metre),Pegler,35.18,"This Pegler Yorkshire VSH Xpress 22mm heating tube is made of 1.2mm thick 316 stainless steel. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress SS600 system tube 22mm x 6mtr Stainless Steel (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/64/NW-529760_529764_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_316SS_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_DVGW_Certificate.pdf,,,,,,,,,,,,,,,,,,,
217,PM90879,Geberit 691.229.P5.2 case 203 x L 18V 230V 50-60Hz BS-1363A,Geberit,2577.32,"For pressing diameters of 12-108mm of either Geberit Mapress, FlowFit or Mepla fittings, this is the tool for you. This new generation hydraulic pressing tool ACO 203XLplus is lightweight at 3.8kg, ensuring speedy progress and reducing fatigue on the building site. A slim, non-slip handle ensures reliable, ergonomic handling. This pressing tool is electrohydraulic, the battery-operated pressing tool is fitted with modern lithium-ion batteries. Thanks to the long battery running time it requires charging less often and, due to short charging times, it can be put back into operation quickly. Two rechargeable batteries are included in the tool‘s case enabling you to work with one rechargeable battery while the second is being charged. This tool comes with a bluetooth interface for the NovoCheck app. At larger dimensions (Mapress 42mm plus in diameter), collars are used for pressing rather than jaws. Regardless of how the pipes are aligned, these are held firmly onto the press fitting by a snap mechanism, thereby","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit 691.229.P5.2 case 203 x L 18V 230V 50-60Hz BS-1363A",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M90879_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/M90879_Tech_Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
