,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Fuel Type,Weight,Energy Rating,Hazardous,Depth (mm),Energy Efficiency Class,Mounting Type,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Flow Rate,Range,Warranty,Water Heating Energy Efficiency Class,Output,Efficiency (SAP 2009),Type,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Boiler Bundles,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Dry Weight (kg)
47,PS13787,Remeha Quinta Ace 45 high efficiency condensing wall hung boiler,Remeha,3354.0,"The fully modulating Remeha Quinta Ace 45 boiler provides high levels of efficiency and reduces the homeowner's environmental impact, giving it an ErP A rating and a Class 6 NOx rating. Simple to install and intuitive to use, this compact and quiet 45kW boiler can be connected to LPG or natural gas and is suitable for use in sealed and open vented systems for added flexibility, whether fitting as part of a brand new installation or as a retrofit.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Remeha Quinta Ace 45 high efficiency condensing wall hung boiler,,Boiler only,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/87/S13786_S13787_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/S13787_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/S13787_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Remeha_Quinta_Ace_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Remeha_Quinta_Ace_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Remeha_Quinta_Ace_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PS12439,Potterton Sirius three FS 70 floor standing boiler 70kW,Potterton,4226.0,"Suitable for a wide range of projects of different sizes requiring up to 440kW, the Potterton Sirius Three 70 floor standing condensing boiler is extremely compact and easy to fit. With modulation ratios of up to 9:8, a reliable stainless steel heat exchanger and the lowest NOx rating available, the Sirius Three is ErP A-rated for energy efficiency and offers a gross seasonal efficiency of up to 97.5%. This boiler can be installed as part of a cascade system.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three FS 70 floor standing boiler 70kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/41/S12438_S12441_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_FS_50-110_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_FS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PS12433,Potterton Sirius three 70 wall hung boiler 70kW,Potterton,3415.0,"The highly efficient Potterton Sirius three 70 wall-hung condensing boiler achieves an ErP A rating thanks in large part to its impressive 9:1 modulating ratio which is designed to reduce on/off cycling, improving boiler longevity. This 70kW output unit also offers the lowest possible NOx rating inbuilt weather compensation and easy to use advanced programming functions alongside a simple descriptive display. Compact and lightweight, the Sirius three 70 makes installation easy in almost any position.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three 70 wall hung boiler 70kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/33/S12431_S12433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_WH_50-70_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_WH_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,P120043,Ideal Imax Xtra 2 boiler 160 boiler 160kw,Ideal,7328.0,"Suitable for natural gas or for LPG with the use of a conversion kit, the Ideal Imax Xtra 2 160kW boiler helps to futureproof your heating. Designed for floor-standing installation, this condensing boiler can be tucked away beneath a worktop or fitted into a convenient corner.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Ideal Imax Xtra 2 boiler 160 boiler 160kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/46/120042_120046_wm.jpg,,,,,,,,Natural Gas / LPG (requires converstion kit),182kg,N/A,N,835,,Floor Standing,225466,N,Robust cast aluminium silicon,alloy heat exchanger,In-built commissioning and,fault diagnostics,Volt free contacts and BMS,operation standard,Meets Building Regulations,(Part L2),N/A,Imax Xtra 2 boiler,5 Years,,160 kW,N/A,Condensing Boiler,Compact size - small,footprint,High 5:1 turndown,Up to 107.5% net efficiency,(fully condensing),Fits through standard,doorways,N/A,Conventional or room sealed,flue options,Direct weather compensation,option,NOx <lt/>40mg/kWh (Class 5),for maximum BREEAM,points,
51,PS12597,Potterton Paramount Five 115 wall hung boiler 115kW,Potterton,5111.0,"Compact and lightweight for easy installation, the Potterton Five 115 boiler features high quality parts, including a precision-built one-piece aluminium/silicon alloy heat exchanger and incorporated weather sensor, for reliability, high levels of efficiency and reduced maintenance requirements. This 115kW output boiler has an ErP A rating, Class 5 NOx emissions and a modulating ratio of 6:1 and can also be powered by solar or other supplementary heat for additional eco credentials.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Paramount Five 115 wall hung boiler 115kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/97/S12591_S12597_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_2/Potterton_Paramount_Five_Technical_2.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Potterton_Paramount_Five_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_Alum_Boilers_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_1/Potterton_Paramount_Five_Technical_1.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Paramount_Five_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PS12438,Potterton Sirius three FS 50 floor standing boiler 50kW,Potterton,3862.0,"The Potterton Sirius Three 50 floor standing condensing boiler is suitable for a whole range of projects of varying sizes requiring up to 440kW. With modulation ratios of up to 9:8, a reliable stainless steel heat exchanger and the lowest NOx rating available, this unit is ErP A-rated for energy efficiency and offers a gross seasonal efficiency of up to 97.5%. Extremely compact, with castors attached to the bottom, this boiler makes installation easy in any location.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three FS 50 floor standing boiler 50kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/41/S12438_S12441_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_FS_50-110_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_FS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,P120045,Ideal Imax Xtra 2 boiler 240 boiler 240kw,Ideal,8848.0,"Suitable for natural gas or for LPG with the use of a conversion kit, the Ideal Imax Xtra 2 240kW boiler helps to futureproof your heating. Designed for floor-standing installation, this condensing boiler can be tucked away beneath a worktop or fitted into a convenient corner.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Ideal Imax Xtra 2 boiler 240 boiler 240kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/46/120042_120046_wm.jpg,,,,,,,,Natural Gas / LPG (requires converstion kit),240 kg,N/A,N,1087,,Floor Standing,225468,N,Robust cast aluminium silicon,alloy heat exchanger,In-built commissioning and,fault diagnostics,Volt free contacts and BMS,operation standard,Meets Building Regulations,(Part L2),N/A,Imax Xtra 2 boiler,5 Years,,240 kW,N/A,Condensing Boiler,Compact size - small,footprint,High 5:1 turndown,Up to 107.5% net efficiency,(fully condensing),Fits through standard,doorways,N/A,Conventional or room sealed,flue options,Direct weather compensation,option,NOx <lt/>40mg/kWh (Class 5),for maximum BREEAM,points,
54,PS12432,Potterton Sirius three 60 wall hung boiler 60kW,Potterton,3183.0,"The Potterton Sirius three 60 wall-hung condensing boiler promises high levels of ErP A-rated efficiency and a longer service life thanks to a wide modulation ratio of 9:1 to improve on/off cycling and a weather compensation system. This 60kW output boiler has ultra-low NOx ratings as well as a compact and lightweight body for ease of installation in any location. With a simple display and user-friendly advanced programming functions, the Sirius three 60 puts the homeowner in control of their daily comfort.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three 60 wall hung boiler 60kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/33/S12431_S12433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_WH_50-70_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_WH_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,P114949,Ideal Evomax 2 120P packaged LPG boiler 120,Ideal,5206.0,"Including everything you'll need for a complete installation, from wall mounting bracket to condensate trap, this Ideal Evomax 2 120P condensing boiler kit makes the job of fitting a new appliance easy. This highly efficient room-sealed 120kW boiler has a wallet-friendly ErP A rating for a reduction in waste and, thanks to its user-friendly status display, is easy to operate and service. Optional weather compensation and remote user kits give owners the option to personalise the Evomax to suit their lifestyle and build-in even better efficiency.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Ideal Evomax 2 120P packaged LPG boiler 120,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/49/114946_114949_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114949_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Ideal_Evomax-2_Installation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Evomax-2_EVO-S_Warranty.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Ideal_CndningCommercialBoilers_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,P115357,Worcester Bosch Greenstar Danesmoor 18/25 2022+ utility system boiler,Worcester Bosch,2199.06,"An oil boiler ideal for the kitchen or utility room in homes of almost any size, the Worcester Bosch Greenstar Danesmoor Utility System 18/25 2022+ system boiler has been designed based on customer feedback to deliver on user-friendly performance and ease of installation. Lightweight and flexible, this reliable ErP A-rated boiler is fitted with an easy to remove one-piece primary baffle and cross firing burner and offers effortless access to oil and hydraulic connections.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Worcester Bosch Greenstar Danesmoor 18/25 2022+ utility system boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/58/115356_115358_wm.jpg,,,,,,,,Oil,9.8 kg,A,N,600,,Floor Standing,7731600255,N,Cross firing burner,Accepts a 30°C return temperature making the appliance perfect for modern heating designs,One piece baffle for quick and easy servicing,Lightweight aiding installation,Easy access oil and hydraulic connections,Compatible with solar thermal,80/125mm room sealed flues with lengths of up to 8m available,Plume management of up to 5m with conventional and flexi-flue kits also available,,Greenstar Danesmoor,2 years,,25 kW,90.6,System Boiler,,,,,,,,,,,,,,,,98
57,PS12441,Potterton Sirius three FS 110 floor standing boiler 110kW,Potterton,5530.0,"Suitable for a range of project types and sizes, the Potterton Sirius Three 110 floor standing condensing boiler can be installed as part of a cascade system. It has modulation ratios of up to 9:8, a reliable stainless steel heat exchanger and the lowest NOx rating available. It's also ErP A-rated for energy efficiency and offers a gross seasonal efficiency of up to 97.5% for reduced fuel bills. Extremely compact, with castors attached, the Sirius Three makes installation easy in any location.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three FS 110 floor standing boiler 110kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/41/S12438_S12441_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_FS_50-110_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_FS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,P147028,Viessmann Vitodens 100-W B1HF 100-w system  32kW,Viessmann,1673.44,"Ready for use with a 20% blend of hydrogen H2, the state of the art Viessmann Vitodens 100-W 32 wall-mounted system boiler is designed for use in small, well-insulated homes. Employing the latest innovative technology, this ErP A-rated boiler promises excellent efficiency and performance you can rely on. Compatible with smart technology, the 32kW Vitodens 100-W is a user-friendly choice for a modern, eco-conscious household.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Viessmann Vitodens 100-W B1HF 100-w system  32kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/29/NW-147025_147029_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/mi/ty/Viessmann_Vitodens_100W_EUConformity.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Viessmann_Vitodens_100W_B1HF_KF_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Viessmann_Vitodens_100_W_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/f_/ec/Viessmann_Vitodens_100W_B1HF_KF_EC.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tr/ct/Viessmann_Vtdns100W111WF141F_Instrct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/kl/st/Viessmann_Vtdns100W_B1HFB1KF_Chcklst.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,P114658,Worcester Bosch Greenstar 8000 Style GR8700iW 35 S LPG LPG system boiler 35kW White,Worcester Bosch,1773.0,"The Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB LPG system boiler is built with customer and installer feedback in mind, making it even more user-friendly than its predecessor, the popular Greenstar Cdi Classic. With quieter operation, hassle-free installation, commissioning and servicing, intuitive touchscreen operation and compatibility with Worcester Bosch's state-of-the-art Intelligent Filling System, this attractively designed, ErP A-rated combi is a winning addition to any contemporary home.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Worcester Bosch Greenstar 8000 Style GR8700iW 35 S LPG LPG system boiler 35kW White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/59/114658_114659_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114658_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Greenstar_8000_LifeStyle_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar8000Style_System_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/uc/tn/WB_Greenstar8000StyleSstm_Instructn.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PS13786,Remeha Quinta Ace 30 high efficiency condensing wall hung boiler,Remeha,2345.0,"Suitable for use in sealed and open-vented systems, the fully modulating Remeha Quinta Ace 30 boiler has a host of great features for high levels of efficiency and reduced environmental impact, resulting in an ErP A rating and a low Class 6 NOx rating. Easy to install and simple to use, this compact, lightweight and quiet 30kW boiler can be connected to LPG or natural gas meaning you can fit with confidence whether its a brand new installation or retrofit job.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Remeha Quinta Ace 30 high efficiency condensing wall hung boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/87/S13786_S13787_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/S13786_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Remeha_Quinta_Ace_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Remeha_Quinta_Ace_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/S13786_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Remeha_Quinta_Ace_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,P147027,Viessmann Vitodens 100-W B1HF 100-w system 25kW,Viessmann,1550.88,"Ready for use with a 20% blend of hydrogen H2, the state of the art Viessmann Vitodens 100-W 25 wall-mounted system boiler is designed for use in small, well-insulated homes. Employing the latest innovative technology, this ErP A-rated boiler promises excellent efficiency and performance you can rely on. Compatible with smart technology, the 25kW Vitodens 100-W is a user-friendly choice for a modern, eco-conscious household.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Viessmann Vitodens 100-W B1HF 100-w system 25kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/29/NW-147025_147029_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/mi/ty/Viessmann_Vitodens_100W_EUConformity.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Viessmann_Vitodens_100W_B1HF_KF_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Viessmann_Vitodens_100_W_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/f_/ec/Viessmann_Vitodens_100W_B1HF_KF_EC.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tr/ct/Viessmann_Vtdns100W111WF141F_Instrct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/kl/st/Viessmann_Vtdns100W_B1HFB1KF_Chcklst.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,P114657,Worcester Bosch Greenstar 8000 Style GR8700iW 30 SB LPG LPG system boiler 30kW Black,Worcester Bosch,1596.0,"The Worcester Bosch Greenstar 8000 Style GR8700iW 30 SB LPG system boiler is built with customer and installer feedback in mind, making it even more user-friendly than its predecessor, the popular Greenstar Cdi Classic. With quieter operation, hassle-free installation, commissioning and servicing, intuitive touchscreen operation and compatibility with Worcester Bosch's state-of-the-art Intelligent Filling System, this attractively designed, ErP A-rated combi is a winning addition to any contemporary home.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Worcester Bosch Greenstar 8000 Style GR8700iW 30 SB LPG LPG system boiler 30kW Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/57/114656_114657_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Greenstar_8000_LifeStyle_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar8000Style_System_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/uc/tn/WB_Greenstar8000StyleSstm_Instructn.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114657_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PS12444,Potterton Sirius three FS 200 floor standing boiler 200kW,Potterton,8059.0,"Suitable for a range of projects, this Potterton Sirius Three 200 floor standing condensing boiler is well-suited to installation as part of a cascade system. It offers modulation ratios of up to 9:8, has a reliable stainless steel heat exchanger and promises the lowest NOx rating available. The Sirius Three is also ErP A-rated for energy efficiency and offers a gross seasonal efficiency of up to 97.5%, helping to reduce waste and fuel bills. Extremely compact, this boiler is fitted with castors allowing you to simply roll it into place.",Boilers/Commercial & Industrial Boilers/High Efficiency Boilers/High Efficiency Boilers.csv -> Potterton Sirius three FS 200 floor standing boiler 200kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/45/S12443_S12445_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_FS_150-250_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_FS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
