,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6
48,PV18302,Lawton Tube TX copper tube (Table-X) (EN1057) 28mm x 3m,Lawton Tube,9.12,"This Lawton TX 28mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this 0.9mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 28mm x 3m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/02/NW-V18300_V18302_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
49,P508851,Lawton Tube LiteX copper tube 35mm x 3mtr,Lawton Tube,18.1,"This Lawton LiteX 35mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this 1mm thick copper pipe saves on costs with no compromise on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube LiteX copper tube 35mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/53/NW-508850_508853_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf,,,,
50,P508865,Lawton Tube TX copper tube (Table-X) (EN1057) 54mm x 3mtr,Lawton Tube,26.95,"This Lawton TX 54mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 54mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
51,P508863,Lawton Tube TX copper tube (Table-X) (EN1057) 35mm x 3mtr,Lawton Tube,16.86,"Made of copper, this Lawton 35mm tube offers proven performance as a cost-effective solution for a wide range of uses. Supplied in a 3M length, this tube is 1.2mm thick.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 35mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf,,,,
52,PV18307,Lawton Tube TX copper tube (Table-X) (EN1057) 28mm x 6m,Lawton Tube,9.12,"This Lawton TX 28mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 6M length, this 0.9mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 28mm x 6m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/07/NW-V18305_V18307_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
53,P508864,Lawton Tube TX copper tube (Table-X) (EN1057) 42mm x 3mtr,Lawton Tube,20.57,"This Lawton TX 42mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 42mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
54,P508868,Lawton Tube TX copper tube (Table-X) (EN1057) 108mm x 3mtr,Lawton Tube,76.82,"This Lawton TX 108mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this 1.5mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 108mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
55,PV18306,Lawton Tube TX copper tube (Table-X) (EN1057) 22mm x 6m,Lawton Tube,7.16,"This Lawton TX 22mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 6M length, this 0.9mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 22mm x 6m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/07/NW-V18305_V18307_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
56,P508866,Lawton Tube TX copper tube (Table-X) (EN1057) 67mm x 3mtr,Lawton Tube,35.0,"This Lawton TX 67mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 67mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
57,P508852,Lawton Tube LiteX copper tube 42mm x 3mtr,Lawton Tube,22.01,"This Lawton LiteX 42mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this 1mm thick copper pipe saves on costs with no compromise on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube LiteX copper tube 42mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/53/NW-508850_508853_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf,,,,
58,P508848,Lawton Tube TX copper tube (Table-X) (EN1057) 108mm x 6mtr,Lawton Tube,76.82,"This Lawton TX 108mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 6M length, this 1.5mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 108mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/48/NW-508843_508848_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
59,P508867,Lawton Tube TX copper tube (Table-X) (EN1057) 76mm x 3mtr,Lawton Tube,49.37,"This Lawton TX 76mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 3M length, this 1.5mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 76mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/70/NW-508863_508870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
60,PV18305,Lawton Tube TX copper tube (Table-X) (EN1057) 15mm x 6m,Lawton Tube,3.58,"This Lawton TX 15mm tube is a reliable alternative to traditional 1.2mm thick EN 1057 tube. Supplied in a 6M length, this 0.7mm thick copper pipe saves on costs without compromising on performance.","Pipe, Valves and Fittings/Refrigeration Pipe and Fittings/Refrigeration Metal Pipes/Refrigeration Metal Pipes.csv -> Lawton Tube TX copper tube (Table-X) (EN1057) 15mm x 6m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/07/NW-V18305_V18307_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Copper_Tube_Mech_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Lawton_Tube_CopperTube_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_Copper_Tube_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Lawton_Tube_Water_Capacity_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf
